,distance,force
597,198.34767150878906,-770.6036987304688
598,338.8968811035156,-469.5662841796875
599,321.987548828125,-384.8038024902344
600,284.9508056640625,161.6121368408203
601,223.61167907714844,388.5355224609375
602,252.45387268066406,173.2716522216797
603,293.8609619140625,172.85450744628906
604,107.53192138671875,-216.13983154296875
605,251.21084594726562,-525.8827514648438
606,74.61518096923828,362.2843017578125
607,272.4757080078125,-405.92327880859375
608,382.7133483886719,-306.9813232421875
609,177.73231506347656,-879.7057495117188
610,70.5958023071289,-245.67201232910156
611,253.9901580810547,-74.01558685302734
612,198.49530029296875,-771.0311889648438
613,338.9578552246094,-469.32281494140625
614,321.72344970703125,-383.9866943359375
615,284.7054443359375,162.1015625
616,223.22572326660156,387.7239685058594
617,252.38064575195312,172.8479461669922
618,293.3545227050781,173.23675537109375
619,107.76969146728516,-219.11712646484375
620,251.1413116455078,-525.5770263671875
621,74.61102294921875,362.7569274902344
622,272.2471923828125,-405.41619873046875
623,382.84698486328125,-306.6016845703125
624,177.71810913085938,-879.810791015625
625,70.48554229736328,-244.9261474609375
626,254.04550170898438,-73.53245544433594
627,198.23313903808594,-770.7687377929688
628,339.2872009277344,-469.489990234375
629,321.68817138671875,-382.42901611328125
630,284.39593505859375,163.47560119628906
631,222.87313842773438,387.1961975097656
632,252.11598205566406,173.1325225830078
633,292.97393798828125,173.44236755371094
634,108.66448974609375,-219.49386596679688
635,251.13528442382812,-525.3357543945312
636,74.57406616210938,362.96990966796875
637,272.21820068359375,-405.48028564453125
638,383.3548583984375,-305.4425964355469
639,177.7656707763672,-879.853515625
640,70.46251678466797,-244.4285125732422
641,253.97100830078125,-71.578125
642,198.22808837890625,-770.894775390625
643,339.75830078125,-469.7660827636719
644,321.5342102050781,-380.4405517578125
645,283.80322265625,166.42930603027344
646,222.04249572753906,385.5169372558594
647,251.50540161132812,173.48863220214844
648,291.13787841796875,175.19667053222656
649,110.16083526611328,-224.37686157226562
650,251.1466522216797,-524.5321044921875
651,74.58244323730469,363.8301086425781
652,271.26788330078125,-404.5350646972656
653,384.29949951171875,-303.4630126953125
654,177.7955780029297,-880.0372924804688
655,69.515869140625,-243.41958618164062
656,253.98721313476562,-67.41769409179688
657,197.22825622558594,-770.5693969726562
658,340.6114807128906,-470.0853271484375
659,320.6927185058594,-373.72344970703125
660,283.648681640625,168.9399871826172
