frame,x,y,particle
696,307.37537,182.87784,117
696,461.02185,253.60124,128
697,154.73526,98.76804,62
697,229.97559,249.40883,17
697,351.77325,281.87946,1
697,332.12964,387.70264,0
697,307.36435,182.71506,117
697,379.21732,303.65454,111
697,461.04047,254.75827,128
698,154.80713,98.93374,62
698,351.7033,281.91925,1
698,331.97046,387.19083,0
698,231.66235,249.56755,17
698,307.60706,182.88715,117
698,379.1281,303.66272,111
699,155.09424,99.222466,62
699,332.239,387.28503,0
699,231.88785,249.58858,17
699,351.4262,282.0448,1
699,307.6582,182.93295,117
699,378.99274,305.4421,111
699,461.3506,254.7115,128
700,231.81699,249.75009,17
700,331.90085,387.1435,0
700,155.82538,99.76921,62
700,351.90234,282.01892,1
700,307.58606,182.92764,117
700,378.9794,306.07104,111
700,440.19324,360.5478,131
701,231.9597,249.58026,17
701,158.2822,102.256485,62
701,331.87167,386.83917,0
701,308.09866,182.92877,117
701,352.44122,281.80936,1
701,379.0204,306.16708,111
701,440.1931,360.53906,131
702,231.76862,249.56956,17
702,158.36827,102.3423,62
702,331.54672,385.49976,0
702,308.099,183.0505,117
702,379.1695,306.2677,111
702,440.17972,360.5456,131
702,418.22778,280.8369,128
702,352.58594,282.11905,1
703,231.65417,249.5835,17
703,331.63116,385.4,0
703,158.12686,102.198395,62
703,377.88092,307.2161,111
703,352.17493,281.57327,1
703,308.03607,183.15842,117
703,418.18494,280.82312,128
704,158.4808,102.54564,62
704,231.58574,249.55704,17
704,331.70987,385.425,0
704,377.4754,307.66345,111
704,308.3289,184.35617,117
704,352.39478,281.40698,1
705,159.42444,101.88808,62
705,308.94278,184.59863,117
705,331.34885,385.21582,0
705,375.71432,308.52853,111
705,232.02719,249.76007,17
705,352.919,280.39075,1
706,159.56564,101.43005,62
706,375.8059,308.88226,111
706,231.99701,249.70718,17
706,308.94934,184.51776,117
706,331.31268,385.24066,0
706,352.57288,280.25525,1
707,159.87688,101.64854,62
707,331.39215,384.8374,0
707,376.32294,309.44757,111
707,232.80424,249.669,17
707,308.98248,184.58038,117
707,352.89038,280.1527,1
708,330.79443,384.87723,0
708,159.14758,101.46998,62
708,375.4673,309.6973,111
708,231.95816,249.53938,17
708,308.95502,185.20338,117
708,352.73407,279.82446,1
709,331.5722,384.94824,0
709,159.176,101.392395,62
709,375.125,309.44308,111
709,231.87502,249.53073,17
709,308.89087,185.21951,117
709,352.81467,279.82623,1
709,440.3673,358.4697,131
710,331.67032,384.92047,0
710,159.29916,101.43579,62
710,374.83295,309.52966,111
710,231.88931,249.52719,17
710,352.58844,279.94888,1
710,309.34415,185.6199,117
711,331.65173,384.798,0
711,159.3311,101.50127,62
711,375.57678,309.29858,111
711,353.4531,280.12198,1
711,232.02191,249.48692,17
711,308.73425,185.86917,117
711,417.78845,285.51422,128
712,331.64417,384.7614,0
712,375.3213,309.64618,111
712,159.19653,103.1738,62
712,354.0331,278.82935,1
712,231.9899,249.65057,17
712,308.5116,185.99042,117
712,417.798,285.40753,128
713,331.65564,384.61438,0
713,374.96002,309.48718,111
713,158.1012,102.37693,62
713,231.61386,249.66518,17
713,353.46832,278.60236,1
713,308.59888,185.94516,117
713,416.65662,285.4342,128
714,331.36237,384.22797,0
714,375.02338,309.5728,111
714,158.21594,102.23021,62
714,231.63293,249.77591,17
714,353.41833,278.53015,1
714,308.58813,186.13329,117
714,416.65976,285.439,128
715,331.12595,383.4217,0
715,158.63808,102.935684,62
715,374.4063,310.20648,111
715,354.3053,278.65344,1
715,231.95477,249.70395,17
715,308.8305,186.20848,117
716,329.92728,383.1762,0
716,374.57275,310.29465,111
716,232.03937,249.71535,17
716,353.64728,279.38852,1
716,309.56665,187.12448,117
716,158.35316,102.49443,62
716,440.43903,357.78394,131
717,330.17667,383.15387,0
717,374.09723,309.9685,111
717,159.45898,101.80739,62
717,309.43994,187.60892,117
717,232.14328,249.76239,17
717,354.70126,278.49908,1
717,440.45374,357.78784,131
718,330.69897,383.0687,0
718,373.87567,310.45468,111
718,309.416,187.71576,117
718,355.03665,278.85687,1
718,232.72556,249.88498,17
718,160.15681,102.9151,62
719,330.60208,382.98663,0
719,355.481,278.6094,1
719,232.55817,249.82687,17
719,309.44647,187.65189,117
719,372.89987,310.09265,111
719,159.97997,102.785065,62
720,330.1778,382.8056,0
720,355.2929,278.71912,1
720,159.97636,104.251816,62
720,309.03033,187.32033,117
720,232.4782,250.12022,17
720,374.5937,310.83844,111
721,330.13635,382.81488,0
721,355.21008,278.67227,1
721,308.74768,187.1213,117
721,232.5529,250.1041,17
721,374.46942,310.80515,111
721,159.61241,104.10466,62
722,329.31598,383.04288,0
722,355.1753,278.7363,1
722,373.96597,311.01263,111
722,308.80725,187.25342,117
722,232.73157,250.12079,17
722,159.70352,104.065674,62
723,329.62445,382.96246,0
723,159.82846,104.31036,62
723,233.23808,249.156,17
723,308.5631,187.12677,117
723,355.27173,278.47375,1
723,371.69037,312.39822,111
724,329.67157,382.7113,0
724,233.2156,249.16266,17
724,159.6879,104.11067,62
724,308.6184,187.02246,117
724,355.232,278.51706,1
724,371.9702,312.27356,111
725,329.50867,382.58643,0
725,234.95079,249.57341,17
725,160.52951,104.50474,62
725,308.41113,187.40897,117
725,371.81964,311.78085,111
725,356.54327,278.028,1
725,383.71133,255.52924,128
726,328.83484,382.0277,0
726,160.34868,104.74492,62
726,234.89594,249.53836,17
726,308.06473,188.08115,117
726,371.5692,311.62848,111
726,356.5174,277.7776,1
726,439.3465,357.69135,131
726,383.75555,255.54099,128
727,328.72183,381.74847,0
727,234.96878,249.62354,17
727,308.2518,188.14423,117
727,160.57196,104.958984,62
727,372.1731,312.1751,111
727,356.5652,278.02576,1
727,383.70074,255.5358,128
728,328.2188,382.0678,0
728,235.02353,249.62015,17
728,307.91324,188.03355,117
728,160.53802,104.990845,62
728,438.44952,356.95905,131
728,372.65076,312.34808,111
728,356.62543,277.20197,1
729,328.96774,381.58743,0
729,235.04445,249.58939,17
729,159.62187,104.60631,62
729,307.5772,188.12122,117
729,439.16183,357.2657,131
729,353.8681,277.6169,1
729,371.34753,313.3678,111
730,328.99817,381.56482,0
730,236.44412,249.89058,17
730,159.9563,104.73994,62
730,307.88544,188.2052,117
730,370.90283,313.12244,111
730,353.41568,277.8509,1
730,439.45123,356.28973,131
731,328.94153,381.29285,0
731,236.43613,249.828,17
731,307.87378,188.34668,117
731,160.1578,104.26341,62
731,353.88177,277.83728,1
731,371.55838,312.8737,111
731,439.44562,356.28143,131
732,327.95135,381.52875,0
732,236.93881,250.0549,17
732,160.05391,104.73246,62
732,307.8963,188.60205,117
732,352.02466,278.06653,1
732,373.25342,312.5706,111
733,328.01083,381.4349,0
733,236.9207,250.08502,17
733,160.02794,104.7227,62
733,308.25287,188.64185,117
733,372.3651,312.4788,111
733,351.65973,278.0181,1
734,328.6959,381.43362,0
734,237.01263,250.16702,17
734,160.05249,104.82458,62
734,308.34946,189.31934,117
734,372.3341,312.6399,111
734,351.55597,278.08417,1
735,237.06702,250.3948,17
735,328.08392,381.27026,0
735,309.3148,188.09415,117
735,162.75629,105.4044,62
735,369.69516,313.2104,111
736,237.07645,250.13971,17
736,328.70386,381.01672,0
736,309.49063,188.3018,117
736,162.7248,105.10831,62
736,369.83698,313.2898,111
736,437.5572,357.5385,131
737,328.81113,381.01904,0
737,236.44456,249.8865,17
737,162.75343,105.186005,62
737,308.44272,188.32854,117
737,370.01526,313.22186,111
738,328.8513,380.94388,0
738,236.41702,249.8885,17
738,163.7136,105.2761,62
738,308.37878,188.23181,117
738,369.69217,313.42145,111
739,328.14307,380.68735,0
739,236.36078,250.07074,17
739,163.35953,105.472694,62
739,370.66806,313.12592,111
739,308.2245,189.23514,117
739,437.5963,357.50546,131
740,327.44116,380.4827,0
740,235.89952,249.7106,17
740,163.45541,105.244156,62
740,309.05145,189.54002,117
740,368.13138,313.77835,111
740,437.54056,357.52264,131
741,327.34085,380.6167,0
741,163.93103,105.649925,62
741,236.9591,250.04797,17
741,309.4237,189.21921,117
741,367.63,313.57187,111
741,437.5432,357.51044,131
742,327.3473,380.51477,0
742,163.85173,105.69871,62
742,237.52304,250.16116,17
742,308.54715,189.42868,117
742,362.19095,313.63733,111
743,164.63235,105.696655,62
743,327.2458,380.62628,0
743,346.64355,222.08443,1
743,237.68214,250.26172,17
743,308.20886,189.2831,117
743,363.4052,313.60828,111
744,239.05298,250.27515,17
744,164.37529,106.03863,62
744,327.1598,380.9071,0
744,307.33807,189.9107,117
744,360.7846,314.04413,111
744,437.2239,356.48712,131
745,164.28716,106.0421,62
745,238.12381,249.92847,17
745,327.2224,380.8727,0
745,307.1292,189.98874,117
746,164.27496,106.119835,62
746,237.9604,249.89597,17
746,327.133,380.80457,0
746,307.02985,190.04736,117
746,361.57776,313.60516,111
747,239.00542,250.59018,17
747,165.06534,105.97655,62
747,327.75003,380.6574,0
747,307.09747,190.72409,117
747,363.56207,313.13116,111
748,239.087,250.49338,17
748,164.86084,105.99046,62
748,327.43597,380.62543,0
748,437.15698,355.2469,131
748,306.3015,190.41373,117
748,363.40125,313.09344,111
749,164.91537,106.02061,62
749,239.12236,250.4722,17
749,327.42917,380.66663,0
749,437.1156,355.2379,131
749,306.34344,190.38828,117
749,363.26886,313.0052,111
750,165.34857,106.03949,62
750,327.10086,378.992,0
750,241.17973,250.41995,17
750,437.4555,355.29733,131
750,362.15164,312.497,111
750,305.69525,190.87227,117
751,165.27533,106.06719,62
751,328.81372,379.42828,0
751,241.17131,250.43095,17
751,362.4322,312.39587,111
751,305.66846,190.99982,117
751,435.33502,355.19434,131
752,165.3167,106.58513,62
752,328.73645,379.43033,0
752,241.41937,250.0686,17
752,361.32104,312.25497,111
752,305.5359,191.02216,117
752,435.3847,355.08127,131
753,164.29767,106.670456,62
753,328.812,379.3546,0
753,241.20366,250.6312,17
753,363.57874,312.40198,111
753,305.15857,191.73636,117
754,164.16412,106.810455,62
754,328.85464,379.21945,0
754,240.73434,250.4899,17
754,363.28436,312.40424,111
754,305.2148,191.45107,117
755,164.1564,106.69408,62
755,325.02472,378.6234,0
755,240.84273,250.46268,17
755,363.58038,312.6256,111
755,307.00348,191.60983,117
756,163.80453,106.86841,62
756,324.11658,379.35745,0
756,241.3384,250.36523,17
756,359.8108,313.05502,111
756,306.50714,191.55267,117
757,164.04785,107.03589,62
757,241.43683,250.36514,17
757,324.13733,379.3698,0
757,360.27393,313.0559,111
757,306.18152,192.25287,117
757,434.67078,353.45062,131
758,164.01186,107.0441,62
758,241.68881,250.62543,17
758,324.23453,378.24612,0
758,359.4792,313.23495,111
758,434.7032,353.437,131
758,307.10605,193.31561,117
759,164.08182,107.16097,62
759,241.53345,250.83409,17
759,324.12244,378.17352,0
759,359.6494,313.28247,111
759,307.4475,193.2504,117
760,163.95328,107.15192,62
760,241.71872,250.83159,17
760,324.12415,378.2651,0
760,358.86438,313.09384,111
760,307.32413,193.30075,117
761,164.4514,108.07364,62
761,323.97772,378.05743,0
761,241.63788,250.80243,17
761,359.32196,312.84045,111
761,307.18872,193.54651,117
762,164.53767,107.918434,62
762,323.94897,377.95465,0
762,241.66766,251.1761,17
762,359.55612,312.94357,111
762,307.13358,193.5454,117
763,164.13611,107.91282,62
763,323.2858,377.0935,0
763,242.10794,251.07455,17
763,359.33603,313.25244,111
763,306.16055,193.41934,117
764,323.3446,377.0703,0
764,164.18909,107.87845,62
764,242.11731,251.47794,17
764,359.42606,312.54065,111
764,307.96783,193.59329,117
765,243.06534,250.41156,17
765,164.35736,108.15877,62
765,323.30902,377.13138,0
765,359.1346,312.23846,111
765,306.90833,192.44395,117
766,243.19183,250.43532,17
766,323.46988,376.99136,0
766,164.63705,108.26593,62
766,358.48813,312.6772,111
766,307.23654,193.95404,117
767,243.39409,250.36105,17
767,323.55975,377.2579,0
767,164.78568,108.37903,62
767,358.4737,312.3791,111
767,306.40005,194.35086,117
768,323.74658,377.5171,0
768,243.42282,250.03062,17
768,165.60068,108.85742,62
768,358.52005,313.05957,111
768,306.84976,193.31451,117
769,323.76123,377.53152,0
769,244.01688,250.28418,17
769,165.69035,109.08922,62
769,358.35034,313.08868,111
769,306.84198,193.50931,117
770,323.8825,377.27582,0
770,165.65106,109.18674,62
770,243.91946,250.39716,17
770,358.4621,313.10364,111
770,307.2866,193.46259,117
771,165.69382,109.14363,62
771,323.2785,377.0323,0
771,243.86151,250.36966,17
771,358.76312,313.06305,111
771,307.71594,193.80118,117
772,165.6818,109.78581,62
772,323.2453,376.78656,0
772,244.04486,250.3865,17
772,359.4272,313.89264,111
772,306.1161,194.26093,117
773,323.38754,376.57996,0
773,243.95236,250.44312,17
773,165.49971,109.76688,62
773,307.1769,194.60417,117
773,359.9363,314.4651,111
774,244.46233,250.20056,17
774,323.50525,376.68457,0
774,165.64044,110.05928,62
774,307.37524,194.4448,117
774,361.8028,313.1193,111
774,359.93747,270.00494,142
775,244.62384,250.28879,17
775,323.45352,376.58014,0
775,164.79657,110.12966,62
775,307.60486,194.68454,117
775,360.10687,313.66492,111
776,244.49258,250.36871,17
776,323.34143,376.5785,0
776,164.83731,110.26176,62
776,361.8405,313.1262,111
776,308.35168,194.98355,117
777,165.14746,110.23375,62
777,323.3067,376.34756,0
777,244.88069,250.46994,17
777,307.46216,195.10028,117
777,362.1333,313.47342,111
778,165.39566,110.13905,62
778,323.25903,376.27777,0
778,244.94476,250.48462,17
778,307.6991,195.29997,117
778,361.92346,313.33777,111
779,322.67444,376.3164,0
779,165.3759,110.457794,62
779,245.31181,250.37839,17
779,308.33542,195.51898,117
779,362.19727,312.7485,111
779,358.5193,269.09897,142
780,322.39795,376.55426,0
780,166.29953,110.90135,62
780,245.54874,250.42249,17
780,307.5912,195.2956,117
780,363.037,312.89743,111
780,359.56998,268.8152,142
781,322.39954,376.50726,0
781,166.34673,110.9586,62
781,245.37518,250.4368,17
781,362.66486,313.09668,111
781,307.6283,195.49435,117
781,358.68314,268.97064,142
782,322.4063,376.52884,0
782,166.30801,111.04692,62
782,245.9131,250.59201,17
782,362.33673,313.3317,111
782,307.59894,195.46265,117
782,359.06354,269.87436,142
783,322.34418,375.65924,0
783,166.37282,111.11395,62
783,245.77039,250.61432,17
783,362.29486,312.5495,111
783,307.38184,195.5867,117
783,360.2296,268.79767,142
784,322.2514,375.71002,0
784,166.77837,111.32715,62
784,245.62183,250.48099,17
784,308.0653,196.60461,117
784,362.37122,313.05087,111
784,361.82315,269.48236,142
785,245.59178,251.4468,17
785,167.03027,111.43463,62
785,322.0683,375.90094,0
785,362.49738,313.12585,111
785,307.89484,197.43816,117
786,167.28732,111.90004,62
786,245.47247,251.50497,17
786,322.20227,375.38095,0
786,362.75058,312.82236,111
786,307.9986,197.39822,117
786,363.33212,269.5267,142
787,167.31393,111.940704,62
787,322.29138,375.5014,0
787,245.73529,251.5152,17
787,362.65485,313.34122,111
787,308.68182,196.57211,117
787,362.3886,269.33765,142
788,246.38852,251.11908,17
788,322.44806,375.95288,0
788,167.78677,112.267914,62
788,362.96735,312.6065,111
788,362.70242,269.05957,142
788,309.93033,197.12209,117
789,247.41727,251.5052,17
789,167.7728,112.33951,62
789,322.42584,375.50287,0
789,362.9115,312.5982,111
789,310.1835,197.79529,117
789,363.96008,269.06006,142
790,167.10678,112.6295,62
790,247.358,251.54716,17
790,322.40955,375.5191,0
790,362.37244,312.68494,111
790,364.35852,268.37738,142
790,310.2659,197.85577,117
791,247.42297,251.37427,17
791,166.73549,112.522354,62
791,322.4151,375.63892,0
791,310.53033,198.26419,117
791,364.30795,268.77054,142
791,359.2599,313.1464,111
792,247.90137,252.14392,17
792,322.11108,375.49512,0
792,167.21393,113.21952,62
792,310.95288,198.34888,117
792,359.81653,313.1383,111
792,364.23978,268.80682,142
793,247.96817,251.83087,17
793,322.05243,375.49542,0
793,167.16309,113.29201,62
793,363.6181,268.55206,142
793,311.9958,198.10278,117
793,359.63574,313.1623,111
794,247.93234,252.00745,17
794,167.22975,114.02814,62
794,321.95554,375.46362,0
794,362.7605,313.10016,111
794,363.3565,268.33942,142
794,311.91302,198.22723,117
795,247.92883,252.1879,17
795,321.92468,375.5272,0
795,167.1824,114.09703,62
795,362.83936,313.54932,111
795,364.54028,268.81448,142
795,311.53748,198.08691,117
796,167.20238,113.980606,62
796,247.94565,252.47014,17
796,321.0593,375.68414,0
796,362.4028,313.47824,111
796,311.4662,196.907,117
796,364.67487,268.86008,142
797,247.95654,252.54703,17
797,167.97453,113.89418,62
797,321.30927,375.7376,0
797,364.80048,268.69327,142
797,361.1801,313.891,111
797,311.55133,196.80737,117
798,321.3347,375.88675,0
798,248.54495,252.73117,17
798,168.13486,113.90756,62
798,364.95087,268.93195,142
798,356.8302,314.0595,111
798,311.29132,195.7379,117
799,248.6242,252.875,17
799,168.10672,114.01218,62
799,320.73938,375.39557,0
799,364.2902,268.24008,142
799,359.09845,313.94348,111
799,311.1688,195.7461,117
800,167.76578,114.1119,62
800,320.68976,375.39355,0
800,364.17096,269.03482,142
800,248.99477,253.2962,17
800,358.99472,313.93604,111
800,311.53763,195.6727,117
801,167.6283,114.20839,62
801,321.22354,375.4748,0
801,249.51114,253.1997,17
801,364.06763,269.0653,142
801,363.05353,313.6579,111
801,311.53665,195.99536,117
802,167.59349,114.2846,62
802,321.35815,375.4807,0
802,364.2274,268.63422,142
802,250.92609,254.05342,17
802,362.89557,313.6762,111
802,311.55084,195.70923,117
803,320.2508,375.63834,0
803,364.08432,268.6503,142
803,167.93427,114.442764,62
803,251.027,254.23125,17
803,359.8301,313.92462,111
803,311.49274,195.87683,117
804,320.75952,375.72308,0
804,168.15479,114.64609,62
804,363.71823,268.6831,142
804,251.72601,254.35509,17
804,359.24396,314.37097,111
804,312.06146,202.05957,117
805,320.26956,375.79355,0
805,168.46594,114.74379,62
805,363.7035,268.67047,142
805,251.65302,254.4253,17
805,359.2309,314.36963,111
805,312.05753,202.04005,117
806,318.89197,375.77686,0
806,168.30923,114.84433,62
806,364.23126,268.72507,142
806,251.79991,254.38452,17
806,362.1867,314.1582,111
806,311.8679,202.0498,117
807,318.77936,376.30264,0
807,364.2695,268.88443,142
807,251.60922,254.30981,17
807,170.6875,115.50351,62
807,359.3665,314.38126,111
807,312.2119,201.8075,117
808,318.40753,376.16476,0
808,168.51999,115.224335,62
808,364.34683,268.5303,142
808,251.35675,254.83751,17
808,359.7844,314.5749,111
808,311.91083,196.70346,117
809,168.63596,115.17553,62
809,318.66467,376.3446,0
809,364.2959,268.3191,142
809,251.27896,254.98595,17
809,359.68378,314.5526,111
809,311.92487,196.4943,117
810,318.69574,376.34525,0
810,168.69135,116.07506,62
810,364.51044,268.5227,142
810,251.44925,255.14125,17
810,360.78732,314.3339,111
810,311.82098,196.76855,117
811,318.72284,376.37805,0
811,252.46283,255.63705,17
811,170.65074,116.89863,62
811,364.7054,268.51816,142
811,359.86823,314.44754,111
811,312.05765,202.00957,117
812,318.63376,376.40088,0
812,252.5932,255.96951,17
812,171.19843,116.96549,62
812,365.1928,268.53815,142
812,360.9278,314.57385,111
812,311.84964,202.18588,117
813,318.5141,376.14008,0
813,252.45412,255.95442,17
813,171.22083,117.33049,62
813,365.24908,268.5731,142
813,360.76553,314.6165,111
813,312.24268,202.17575,117
814,318.26648,376.0789,0
814,365.8276,268.4228,142
814,253.00742,256.18976,17
814,171.47757,117.64937,62
814,358.71777,314.89008,111
814,312.5989,202.05414,117
815,366.07477,268.20187,142
815,312.90216,202.16205,117
815,252.8859,256.2976,17
815,318.05023,375.8837,0
815,171.0264,117.703415,62
815,360.60626,314.2607,111
816,313.29303,202.77612,117
816,366.82834,268.05792,142
816,317.94464,376.64175,0
816,252.66037,256.42697,17
816,171.6478,117.926025,62
816,358.74585,315.04013,111
817,367.99274,268.2874,142
817,316.4618,376.2109,0
817,252.41354,256.85284,17
817,172.50491,118.124985,62
817,313.4754,202.40115,117
817,357.64038,314.8662,111
818,368.08414,268.10464,142
818,316.32095,376.30267,0
818,172.74466,118.24646,62
818,313.50473,202.4161,117
818,252.06528,256.7879,17
818,357.69733,314.52734,111
819,368.44818,268.223,142
819,252.30844,256.37247,17
819,173.51944,118.53983,62
819,313.62976,202.45453,117
819,316.4803,376.10278,0
819,356.98874,314.67783,111
820,368.33734,268.40744,142
820,252.30144,256.53946,17
820,316.21613,376.14563,0
820,314.04312,202.68411,117
820,173.14828,119.368195,62
820,355.91867,314.6302,111
821,367.94098,267.90387,142
821,316.05258,376.19257,0
821,314.0581,202.72746,117
821,252.1964,257.4331,17
821,169.7137,119.17787,62
821,355.77356,314.64246,111
822,368.11188,268.1746,142
822,315.97632,376.16016,0
822,314.2248,202.90887,117
822,170.2674,118.63658,62
822,355.66663,314.68655,111
822,251.60535,257.20886,17
823,367.5645,267.85767,142
823,315.39166,377.22656,0
823,314.24628,202.84177,117
823,172.23486,118.54089,62
823,355.75406,314.70264,111
823,253.40353,257.3651,17
824,368.17145,267.86908,142
824,315.3446,377.20575,0
824,253.88205,257.33722,17
824,355.83618,314.75867,111
824,169.88168,118.994484,62
824,315.43552,203.16734,117
825,315.35043,377.24203,0
825,368.06342,267.9663,142
825,355.76312,314.76926,111
825,253.97144,257.32077,17
825,170.21744,119.29122,62
825,314.77066,203.30357,117
826,315.15726,377.0806,0
826,368.23163,267.48193,142
826,355.67358,314.7011,111
826,253.61917,257.37494,17
826,170.99205,119.454926,62
826,314.55133,203.3267,117
827,315.44888,377.24854,0
827,368.60324,267.5962,142
827,313.72278,203.51868,117
827,253.22296,257.41028,17
827,354.3199,315.76334,111
827,170.22404,119.91177,62
828,315.25565,377.32986,0
828,368.90057,267.3334,142
828,313.79605,203.32368,117
828,253.73871,257.3213,17
828,170.88913,120.358376,62
828,354.7602,315.71884,111
829,315.2066,377.15073,0
829,368.78638,267.15225,142
829,313.98132,203.72382,117
829,253.5249,257.27576,17
829,170.84697,120.54345,62
829,354.4264,315.5703,111
830,370.61298,267.05872,142
830,315.1466,377.2483,0
830,170.47903,120.61299,62
830,253.44315,257.2912,17
830,314.5066,202.9517,117
830,354.78607,316.02673,111
831,370.80078,266.74484,142
831,355.20862,315.4488,111
831,171.22102,120.45488,62
831,314.6369,377.1056,0
831,253.80243,257.18115,17
831,314.72806,203.03346,117
832,370.6763,266.753,142
832,355.24054,315.40533,111
832,315.04828,377.847,0
832,171.15459,120.52402,62
832,314.46826,203.6518,117
832,253.7648,257.2764,17
833,370.72412,266.79813,142
833,355.20557,315.43018,111
833,256.43347,257.27524,17
833,314.3189,203.68115,117
833,314.78372,377.67462,0
833,174.07236,120.90429,62
834,370.58194,266.76697,142
834,355.20746,315.45538,111
834,256.31512,257.24905,17
834,314.77936,377.67383,0
834,314.34796,203.68628,117
834,172.16797,120.68574,62
835,370.50995,267.11755,142
835,355.37723,315.37714,111
835,256.37628,257.4241,17
835,313.52756,377.49976,0
835,314.84198,203.83704,117
835,173.05263,121.75452,62
836,370.87903,267.14288,142
836,355.32416,315.41458,111
836,256.6787,257.50293,17
836,313.5232,377.57117,0
836,315.5664,203.77817,117
836,172.88313,121.5981,62
837,371.82477,267.18237,142
837,354.99158,315.3591,111
837,313.38336,377.88043,0
837,256.6116,257.69043,17
837,315.53748,203.80136,117
837,172.8841,121.58951,62
838,371.95355,267.16177,142
838,355.1673,315.4046,111
838,312.9089,377.18475,0
838,256.60666,257.8729,17
838,315.31442,204.2515,117
838,172.83829,121.83258,62
839,372.39713,267.61136,142
839,354.41202,316.0544,111
839,315.22852,204.36719,117
839,313.04495,377.95465,0
839,256.31372,257.668,17
839,172.83376,122.289505,62
840,371.61157,267.44687,142
840,313.78845,378.19556,0
840,354.29187,315.94733,111
840,257.03638,257.4183,17
840,174.05923,122.3558,62
840,315.46173,204.40823,117
841,371.90112,267.36697,142
841,354.17108,316.1283,111
841,313.88852,378.23816,0
841,175.54433,122.992874,62
841,257.70395,257.67502,17
841,315.49576,204.54016,117
842,371.5229,267.44522,142
842,354.18036,316.13245,111
842,313.86685,378.1764,0
842,175.58267,123.14514,62
842,257.77213,257.46167,17
842,315.43387,204.64456,117
843,314.3017,378.93787,0
843,371.5654,267.66397,142
843,354.297,315.87833,111
843,257.94757,257.54407,17
843,175.92868,123.204956,62
843,315.48383,204.58829,117
844,314.1408,378.95312,0
844,372.77808,267.88898,142
844,354.33936,315.9162,111
844,258.12497,257.48425,17
844,175.95636,123.242836,62
844,315.43082,204.81723,117
845,314.25433,378.9665,0
845,373.02356,267.7673,142
845,354.286,315.93304,111
845,257.7552,257.3437,17
845,175.72868,123.19769,62
845,315.46506,204.8587,117
846,314.22766,378.99738,0
846,373.13483,267.62698,142
846,354.30762,315.94983,111
846,176.5076,123.66536,62
846,258.90512,258.4618,17
846,315.1751,204.651,117
847,373.21832,267.514,142
847,314.21246,378.98096,0
847,354.2807,315.95227,111
847,259.1535,257.90292,17
847,176.62683,123.8988,62
847,315.47214,205.12158,117
848,314.22928,378.97815,0
848,373.13074,267.54968,142
848,354.27826,315.9499,111
848,259.16113,257.9241,17
848,315.43176,205.14406,117
848,177.00117,123.47401,62
